timestamp, realtime, Left, Right
1976482, 22612, 3.594315, 3.323837
1976490, 22620, 3.597961, 3.322693
1976498, 22628, 3.599182, 3.323395
1976507, 22637, 3.599228, 3.323578
1976515, 22645, 3.599411, 3.32074
1976523, 22653, 3.59935, 3.320816
1976532, 22662, 3.599442, 3.320541
1976540, 22670, 3.600311, 3.320724
1976548, 22678, 3.599991, 3.323883
1976557, 22687, 3.600616, 3.323822
1976565, 22695, 3.604538, 3.323822
1976573, 22703, 3.606155, 3.324051
1976582, 22712, 3.608353, 3.325562
1976590, 22720, 3.606201, 3.328812
1976598, 22728, 3.608139, 3.334854
1976607, 22737, 3.608139, 3.347168
1976615, 22745, 3.62149, 3.35759
1976623, 22753, 3.621735, 3.357605
1976632, 22762, 3.608475, 3.403412
1976640, 22770, 3.608353, 3.402832
1976648, 22778, 3.626587, 3.404526
1976657, 22787, 3.642944, 3.404526
1976665, 22795, 3.6427, 3.356491
1976673, 22803, 3.649704, 3.356461
1976682, 22812, 3.649139, 3.408005
1976690, 22820, 3.650894, 3.408813
1976698, 22828, 3.652542, 3.426407
1976707, 22837, 3.652313, 3.426376
1976715, 22845, 3.653351, 3.426163
1976723, 22853, 3.653625, 3.42569
1976732, 22862, 3.668289, 3.4254
1976740, 22870, 3.687897, 3.4254
1976748, 22878, 3.687881, 3.422302
1976757, 22887, 3.689636, 3.427841
1976765, 22895, 3.69606, 3.458176
1976773, 22903, 3.697647, 3.436844
1976782, 22912, 3.713211, 3.437042
1976790, 22920, 3.697403, 3.451401
1976798, 22928, 3.697769, 3.451782
1976807, 22937, 3.707657, 3.451859
1976815, 22945, 3.713501, 3.451462
1976823, 22953, 3.713455, 3.447021
1976832, 22962, 3.713303, 3.447052
1976840, 22970, 3.713394, 3.440674
1976848, 22978, 3.713394, 3.437408
1976857, 22987, 3.713333, 3.440781
1976865, 22995, 3.717529, 3.441101
1976873, 23003, 3.717407, 3.440781
1976882, 23012, 3.713837, 3.437851
1976890, 23020, 3.731812, 3.409256
1976898, 23028, 3.7108, 3.409698
1976907, 23037, 3.710999, 3.409592
1976915, 23045, 3.711075, 3.409531
1976923, 23053, 3.710999, 3.396469
1976932, 23062, 3.702103, 3.396423
1976940, 23070, 3.70137, 3.397125
1976948, 23078, 3.701523, 3.410141
1976957, 23087, 3.701767, 3.397446
1976965, 23095, 3.688797, 3.399109
1976973, 23103, 3.688934, 3.412613
1976982, 23112, 3.674759, 3.399338
1976990, 23120, 3.666199, 3.398895
1976998, 23128, 3.665924, 3.400223
1977007, 23137, 3.651337, 3.408783
1977015, 23145, 3.651825, 3.419754
1977023, 23153, 3.651825, 3.408737
1977032, 23162, 3.648819, 3.408752
1977040, 23170, 3.62207, 3.399063
1977048, 23178, 3.640121, 3.398865
1977057, 23187, 3.640259, 3.398605
1977065, 23195, 3.639801, 3.398071
1977073, 23203, 3.610229, 3.394836
1977082, 23212, 3.610123, 3.394531
1977090, 23220, 3.608749, 3.389847
1977098, 23228, 3.609268, 3.389908
1977107, 23237, 3.638153, 3.389816
1977115, 23245, 3.638031, 3.389984
1977123, 23253, 3.638245, 3.377808
1977132, 23262, 3.638016, 3.360291
1977140, 23270, 3.634552, 3.355698
1977148, 23278, 3.628174, 3.356262
1977157, 23287, 3.620804, 3.356873
1977165, 23295, 3.628387, 3.357117
1977173, 23303, 3.628525, 3.357697
1977182, 23312, 3.628448, 3.357803
1977190, 23320, 3.628693, 3.358261
1977198, 23328, 3.634995, 3.381332
1977207, 23337, 3.628708, 3.392807
1977215, 23345, 3.621384, 3.394714
1977223, 23353, 3.628754, 3.395065
1977232, 23362, 3.621445, 3.399933
1977240, 23370, 3.6194, 3.443085
1977248, 23378, 3.626633, 3.443024
1977257, 23387, 3.626892, 3.46022
1977265, 23395, 3.62973, 3.460785
1977273, 23403, 3.637604, 3.472473
1977282, 23412, 3.637894, 3.487411
1977290, 23420, 3.637817, 3.515244
1977298, 23428, 3.643997, 3.517944
1977307, 23437, 3.644028, 3.524048
1977315, 23445, 3.652313, 3.523911
1977323, 23453, 3.652344, 3.52417
1977332, 23462, 3.657776, 3.525192
1977340, 23470, 3.659637, 3.525024
1977348, 23478, 3.659912, 3.525253
1977357, 23487, 3.665939, 3.530457
1977365, 23495, 3.72966, 3.601288
1977373, 23503, 3.710373, 3.584366
1977382, 23512, 3.63533, 3.662231
1977390, 23520, 3.704941, 3.613617
1977398, 23528, 3.450333, 3.791687
1977407, 23537, 3.686768, 3.697784
1977415, 23545, 3.639206, 3.673508
1977423, 23553, 3.686157, 3.651703
1977432, 23562, 3.638336, 3.62912
1977440, 23570, 3.591248, 3.63472
1977448, 23578, 3.616333, 3.639267
1977457, 23587, 3.641617, 3.635254
1977465, 23595, 3.624649, 3.631256
1977473, 23603, 3.607483, 3.628616
1977482, 23612, 3.626358, 3.625534
1977490, 23620, 3.646301, 3.629868
1977498, 23628, 3.634995, 3.625916
1977507, 23637, 3.647293, 3.629364
1977515, 23645, 3.66539, 3.633774
1977523, 23653, 3.683136, 3.637909
1977532, 23662, 3.649231, 3.641968
1977540, 23670, 3.64888, 3.635422
1977548, 23678, 3.638809, 3.627167
1977557, 23687, 3.648834, 3.630997
1977565, 23695, 3.653992, 3.63176
1977573, 23703, 3.682877, 3.673645
1977582, 23712, 3.682724, 3.674347
1977590, 23720, 3.690521, 3.690262
1977598, 23728, 3.695923, 3.820175
1977607, 23737, 3.745773, 3.652939
1977615, 23745, 3.647217, 3.830551
1977623, 23753, 3.699112, 3.826706
1977632, 23762, 3.750595, 3.823776
1977640, 23770, 3.756821, 3.814163
1977648, 23778, 3.75531, 3.783386
1977656, 23786, 3.74115, 3.813858
1977665, 23795, 3.707138, 3.819168
1977673, 23803, 3.710617, 3.816101
1977681, 23811, 3.73764, 3.785004
1977690, 23820, 3.76033, 3.753845
1977698, 23828, 3.761963, 3.75322
1977706, 23836, 3.694199, 3.751862
1977715, 23845, 3.756912, 3.736069
1977723, 23853, 3.713486, 3.636566
1977731, 23861, 3.737305, 3.750519
1977740, 23870, 3.737793, 3.714523
1977748, 23878, 3.738541, 3.715424
1977756, 23886, 3.741486, 3.709976
1977765, 23895, 3.744736, 3.673965
1977773, 23903, 3.75296, 3.709564
1977781, 23911, 3.746765, 3.675934
1977790, 23920, 3.745178, 3.70932
1977798, 23928, 3.75415, 3.712051
1977806, 23936, 3.692551, 3.71463
1977815, 23945, 3.751694, 3.712173
1977823, 23953, 3.685944, 3.652313
1977831, 23961, 3.736633, 3.726761
1977840, 23970, 3.707596, 3.80162
1977848, 23978, 3.679779, 3.781418
1977856, 23986, 3.657593, 3.761551
1977865, 23995, 3.635651, 3.74614
1977873, 24003, 3.662552, 3.730942
1977881, 24011, 3.690277, 3.71817
1977890, 24020, 3.69165, 3.704773
1977898, 24028, 3.690506, 3.6978
1977906, 24036, 3.691788, 3.704498
1977915, 24045, 3.690247, 3.696198
1977923, 24053, 3.685013, 3.701019
1977931, 24061, 3.679611, 3.693954
1977940, 24070, 3.678482, 3.686737
1977948, 24078, 3.676758, 3.693039
1977956, 24086, 3.673462, 3.686157
1977965, 24095, 3.669922, 3.685333
1977973, 24103, 3.676834, 3.664597
1977981, 24111, 3.674545, 3.663712
1977990, 24120, 3.672806, 3.658173
1977998, 24128, 3.672562, 3.658508
1978006, 24136, 3.664032, 3.655838
1978015, 24145, 3.656158, 3.554092
1978023, 24153, 3.656021, 3.438126
1978031, 24161, 3.653778, 3.497864
1978040, 24170, 3.618713, 3.536835
1978048, 24178, 3.65744, 3.503754
1978056, 24186, 3.665039, 3.450546
1978065, 24195, 3.658051, 3.480225
1978073, 24203, 3.6604, 3.506668
1978081, 24211, 3.613495, 3.495346
1978090, 24220, 3.613785, 3.505051
1978098, 24228, 3.598175, 3.52829
1978106, 24236, 3.598083, 3.505615
1978115, 24245, 3.591797, 3.527817
1978123, 24253, 3.597778, 3.50502
1978131, 24261, 3.597931, 3.50235
1978140, 24270, 3.598282, 3.504654
1978148, 24278, 3.573273, 3.523346
1978156, 24286, 3.598785, 3.521286
1978165, 24295, 3.598251, 3.531967
1978173, 24303, 3.572372, 3.522507
1978181, 24311, 3.571274, 3.533539
1978190, 24320, 3.570984, 3.522995
1978198, 24328, 3.568375, 3.5177
1978206, 24336, 3.57048, 3.518127
1978215, 24345, 3.570557, 3.516541
1978223, 24353, 3.571396, 3.516281
1978231, 24361, 3.571609, 3.517288
1978240, 24370, 3.57933, 3.517136
1978248, 24378, 3.571991, 3.521164
1978256, 24386, 3.571304, 3.521072
1978265, 24395, 3.571381, 3.522659
1978273, 24403, 3.578995, 3.522705
1978281, 24411, 3.578934, 3.526337
1978290, 24420, 3.584198, 3.526688
1978298, 24428, 3.584427, 3.535782
1978306, 24436, 3.593811, 3.535782
1978315, 24445, 3.595856, 3.545898
1978323, 24453, 3.59584, 3.559921
1978331, 24461, 3.598465, 3.57402
1978340, 24470, 3.606003, 3.58046
1978348, 24478, 3.597687, 3.591919
1978356, 24486, 3.597473, 3.598785
1978365, 24495, 3.611816, 3.603546
1978373, 24503, 3.614105, 3.63089
1978381, 24511, 3.614349, 3.630371
1978390, 24520, 3.614288, 3.629669
1978398, 24528, 3.614151, 3.629074
1978406, 24536, 3.612366, 3.628601
1978415, 24545, 3.611572, 3.578613
1978423, 24553, 3.611572, 3.577301
1978431, 24561, 3.611664, 3.577698
1978440, 24570, 3.611404, 3.577332
1978448, 24578, 3.614105, 3.577499
1978456, 24586, 3.618805, 3.577087
1978465, 24595, 3.612762, 3.577209
1978473, 24603, 3.612976, 3.585815
1978481, 24611, 3.625488, 3.58606
1978490, 24620, 3.62561, 3.583511
1978498, 24628, 3.625549, 3.583878
1978506, 24636, 3.63797, 3.588837
1978515, 24645, 3.637421, 3.589569
1978523, 24653, 3.653778, 3.587021
1978531, 24661, 3.656113, 3.590073
1978540, 24670, 3.657013, 3.588318
1978548, 24678, 3.657837, 3.588913
1978556, 24686, 3.658401, 3.591095
1978565, 24695, 3.65889, 3.591812
1978573, 24703, 3.65918, 3.592056
1978581, 24711, 3.660431, 3.592484
1978590, 24720, 3.667618, 3.606857
1978598, 24728, 3.673721, 3.592545
1978606, 24736, 3.675842, 3.59108
1978615, 24745, 3.707443, 3.593033
1978623, 24753, 3.69603, 3.593201
1978631, 24761, 3.696259, 3.592804
1978640, 24770, 3.707825, 3.596619
1978648, 24778, 3.709076, 3.603806
1978656, 24786, 3.707581, 3.603973
1978665, 24795, 3.705994, 3.604279
1978673, 24803, 3.720169, 3.605896
1978681, 24811, 3.722549, 3.604355
1978690, 24820, 3.720642, 3.602539
1978698, 24828, 3.719727, 3.604553
1978706, 24836, 3.700363, 3.604721
1978715, 24845, 3.699707, 3.604645
1978723, 24853, 3.699951, 3.606064
1978731, 24861, 3.700027, 3.608002
1978740, 24870, 3.699295, 3.607986
1978748, 24878, 3.698746, 3.606293
1978756, 24886, 3.715652, 3.606583
1978765, 24895, 3.715546, 3.60434
1978773, 24903, 3.715286, 3.602295
1978781, 24911, 3.714798, 3.604858
1978790, 24920, 3.738419, 3.57869
1978798, 24928, 3.75029, 3.578339
1978806, 24936, 3.750259, 3.578262
1978815, 24945, 3.814438, 3.577682
1978823, 24953, 3.814331, 3.572113
1978831, 24961, 3.813461, 3.572113
1978840, 24970, 3.81366, 3.572403
1978848, 24978, 3.813248, 3.572372
1978856, 24986, 3.748917, 3.572144
1978865, 24995, 3.702087, 3.572098
1978873, 25003, 3.798111, 3.572083
1978881, 25011, 3.798248, 3.570251
1978890, 25020, 3.702682, 3.572205
1978898, 25028, 3.702728, 3.57225
1978906, 25036, 3.741714, 3.572891
1978915, 25045, 3.740662, 3.572968
1978923, 25053, 3.702164, 3.573792
1978931, 25061, 3.740875, 3.574524
1978940, 25070, 3.741043, 3.574829
1978948, 25078, 3.796631, 3.593369
1978956, 25086, 3.796677, 3.575195
1978965, 25095, 3.79985, 3.575195
1978973, 25103, 3.799393, 3.593216
1978981, 25111, 3.800964, 3.614227
1978990, 25120, 3.832733, 3.626266
1978998, 25128, 3.846756, 3.626068
1979006, 25136, 3.847488, 3.630295
1979015, 25145, 3.852905, 3.62738
1979023, 25153, 3.858749, 3.628311
1979031, 25161, 3.86319, 3.628036
1979040, 25170, 3.878983, 3.631012
1979048, 25178, 3.881104, 3.649216
1979056, 25186, 3.878693, 3.671173
1979065, 25195, 3.880692, 3.671005
1979073, 25203, 3.879547, 3.674362
1979081, 25211, 3.886627, 3.692535
1979090, 25220, 3.886581, 3.767441
1979098, 25228, 3.893311, 3.781052
1979106, 25236, 3.904068, 3.772324
1979115, 25245, 3.903915, 3.783279
1979123, 25253, 3.904221, 3.77211
1979131, 25261, 3.905136, 3.770142
1979140, 25270, 3.919479, 3.772476
1979148, 25278, 3.919647, 3.784851
1979156, 25286, 3.919846, 3.774857
1979165, 25295, 3.919983, 3.783356
1979173, 25303, 3.920074, 3.791748
1979181, 25311, 3.927536, 3.835052
1979189, 25319, 3.927536, 3.71283
1979198, 25328, 3.946548, 3.720413
1979206, 25336, 3.946152, 3.739441
1979214, 25344, 3.94603, 3.775726
1979223, 25353, 3.940231, 3.738602
1979231, 25361, 3.919373, 3.695724
1979239, 25369, 3.918442, 3.734985
1979248, 25378, 3.917496, 3.76741
1979256, 25386, 3.904968, 3.709
1979264, 25394, 3.897552, 3.790207
1979273, 25403, 3.894394, 3.78566
1979281, 25411, 3.894516, 3.735077
1979289, 25419, 3.889999, 3.752182
1979298, 25428, 3.889832, 3.799652
1979306, 25436, 3.889664, 3.752563
1979314, 25444, 3.878906, 3.741028
1979323, 25453, 3.878021, 3.743622
1979331, 25461, 3.877167, 3.734207
1979339, 25469, 3.877228, 3.739197
1979348, 25478, 3.869385, 3.732681
1979356, 25486, 3.869446, 3.726212
1979364, 25494, 3.86702, 3.7341
1979373, 25503, 3.866226, 3.727707
1979381, 25511, 3.843445, 3.735809
1979389, 25519, 3.824539, 3.729584
1979398, 25528, 3.841995, 3.730972
1979406, 25536, 3.821747, 3.731979
1979414, 25544, 3.816025, 3.730988
1979423, 25553, 3.816055, 3.725098
1979431, 25561, 3.804489, 3.725601
1979439, 25569, 3.815262, 3.728165
1979448, 25578, 3.803146, 3.629089
1979456, 25586, 3.796585, 3.609451
1979464, 25594, 3.78006, 3.618835
1979473, 25603, 3.767151, 3.628265
1979481, 25611, 3.744324, 3.620193
1979489, 25619, 3.70285, 3.612473
1979498, 25628, 3.700119, 3.61618
1979506, 25636, 3.699448, 3.619614
1979514, 25644, 3.680634, 3.573074
1979523, 25653, 3.680542, 3.548111
1979531, 25661, 3.680557, 3.570633
1979539, 25669, 3.672623, 3.573502
1979548, 25678, 3.664108, 3.538086
1979556, 25686, 3.658218, 3.53273
1979564, 25694, 3.658188, 3.525955
1979573, 25703, 3.65802, 3.52713
1979581, 25711, 3.657684, 3.531036
1979589, 25719, 3.657089, 3.527939
1979598, 25728, 3.64447, 3.525009
1979606, 25736, 3.644226, 3.509003
1979614, 25744, 3.642487, 3.525803
1979623, 25753, 3.626007, 3.511856
1979631, 25761, 3.61293, 3.497681
1979639, 25769, 3.609192, 3.496231
1979648, 25778, 3.593063, 3.494919
1979656, 25786, 3.593735, 3.493729
1979664, 25794, 3.585754, 3.492355
1979673, 25803, 3.578125, 3.484436
1979681, 25811, 3.577972, 3.472031
1979689, 25819, 3.574646, 3.481705
1979698, 25828, 3.5746, 3.472931
1979706, 25836, 3.574142, 3.469467
1979714, 25844, 3.556534, 3.470093
1979723, 25853, 3.556503, 3.472778
1979731, 25861, 3.555511, 3.451889
1979739, 25869, 3.554031, 3.448517
1979748, 25878, 3.56871, 3.43425
1979756, 25886, 3.564346, 3.42395
1979764, 25894, 3.551544, 3.424332
1979773, 25903, 3.542709, 3.425797
1979781, 25911, 3.54306, 3.385483
1979789, 25919, 3.543121, 3.385452
1979798, 25928, 3.543396, 3.384399
1979806, 25936, 3.547867, 3.384216
1979814, 25944, 3.566498, 3.383896
1979823, 25953, 3.566498, 3.383942
1979831, 25961, 3.570969, 3.383469
1979839, 25969, 3.571075, 3.387604
1979848, 25978, 3.566864, 3.386963
1979856, 25986, 3.566727, 3.386688
1979864, 25994, 3.56691, 3.386597
1979873, 26003, 3.559067, 3.386475
1979881, 26011, 3.559021, 3.38562
1979889, 26019, 3.559174, 3.377991
1979898, 26028, 3.559021, 3.377289
1979906, 26036, 3.559174, 3.380417
1979914, 26044, 3.558487, 3.380157
1979923, 26053, 3.561462, 3.379181
1979931, 26061, 3.560669, 3.37294
1979939, 26069, 3.56076, 3.364288
1979948, 26078, 3.55957, 3.364166
1979956, 26086, 3.559265, 3.364075
1979964, 26094, 3.559158, 3.360123
1979973, 26103, 3.559021, 3.364243
1979981, 26111, 3.556412, 3.364517
1979989, 26119, 3.556213, 3.372086
1979998, 26128, 3.555908, 3.391907
1980006, 26136, 3.553955, 3.372772
1980014, 26144, 3.555801, 3.372772
1980023, 26153, 3.557709, 3.373184
1980031, 26161, 3.55719, 3.373795
1980039, 26169, 3.561096, 3.37413
1980048, 26178, 3.56073, 3.37413
1980056, 26186, 3.559433, 3.381058
1980064, 26194, 3.559158, 3.386276
1980073, 26203, 3.582138, 3.394119
1980081, 26211, 3.561874, 3.394775
1980089, 26219, 3.561813, 3.411652
1980098, 26228, 3.588211, 3.395126
1980106, 26236, 3.588074, 3.395111
1980114, 26244, 3.589371, 3.395187
1980123, 26253, 3.589417, 3.413284
1980131, 26261, 3.588974, 3.420654
1980139, 26269, 3.596085, 3.424438
1980148, 26278, 3.599472, 3.425674
1980156, 26286, 3.595505, 3.425491
1980164, 26294, 3.593307, 3.427155
1980173, 26303, 3.595551, 3.426254
1980181, 26311, 3.595474, 3.426788
1980189, 26319, 3.593018, 3.426788
1980198, 26328, 3.578613, 3.439789
1980206, 26336, 3.594666, 3.427322
1980214, 26344, 3.594681, 3.427292
1980223, 26353, 3.595291, 3.426865
1980231, 26361, 3.624008, 3.439301
1980239, 26369, 3.597519, 3.457794
1980248, 26378, 3.5979, 3.44104
1980256, 26386, 3.599243, 3.439011
1980264, 26394, 3.599152, 3.439438
1980273, 26403, 3.584824, 3.440842
1980281, 26411, 3.584747, 3.444916
1980289, 26419, 3.584839, 3.445007
1980298, 26428, 3.5849, 3.46669
1980306, 26436, 3.584854, 3.46669
1980314, 26444, 3.588318, 3.468262
1980323, 26453, 3.596359, 3.468216
1980331, 26461, 3.596237, 3.468414
1980339, 26469, 3.618591, 3.468536
1980348, 26478, 3.596024, 3.477524
1980356, 26486, 3.587402, 3.477722
1980364, 26494, 3.595398, 3.477676
1980373, 26503, 3.59552, 3.477219
1980381, 26511, 3.617859, 3.481995
1980389, 26519, 3.595322, 3.485626
1980398, 26528, 3.617676, 3.483093
1980406, 26536, 3.617981, 3.483154
1980414, 26544, 3.61792, 3.482208
1980423, 26553, 3.617996, 3.482315
1980431, 26561, 3.629333, 3.478165
1980439, 26569, 3.62709, 3.478348
1980448, 26578, 3.626999, 3.478348
1980456, 26586, 3.602325, 3.477875
1980464, 26594, 3.58313, 3.478714
1980473, 26603, 3.601959, 3.478531
1980481, 26611, 3.627747, 3.482574
1980489, 26619, 3.602646, 3.500916
1980498, 26628, 3.627579, 3.505966
1980506, 26636, 3.602386, 3.500687
1980514, 26644, 3.62735, 3.478073
1980523, 26653, 3.62738, 3.500534
1980531, 26661, 3.630737, 3.505844
1980539, 26669, 3.646286, 3.516891
1980548, 26678, 3.654373, 3.51712
1980556, 26686, 3.652878, 3.516434
1980564, 26694, 3.653107, 3.517395
1980573, 26703, 3.653641, 3.537506
1980581, 26711, 3.658737, 3.540634
1980589, 26719, 3.659378, 3.540619
1980598, 26728, 3.654266, 3.542328
1980606, 26736, 3.653748, 3.54071
1980614, 26744, 3.653656, 3.542236
1980623, 26753, 3.658539, 3.552124
1980631, 26761, 3.65831, 3.552185
1980639, 26769, 3.657791, 3.570175
1980648, 26778, 3.658157, 3.577362
1980656, 26786, 3.658066, 3.585007
1980664, 26794, 3.649796, 3.585098
1980673, 26803, 3.645538, 3.5858
1980681, 26811, 3.647308, 3.594193
1980689, 26819, 3.646912, 3.585922
1980698, 26828, 3.628998, 3.593643
1980706, 26836, 3.622421, 3.611099
1980714, 26844, 3.619965, 3.636169
1980722, 26852, 3.622009, 3.635941
1980731, 26861, 3.621933, 3.635727
1980739, 26869, 3.628052, 3.61055
1980747, 26877, 3.627975, 3.610382
1980756, 26886, 3.623627, 3.626282
1980764, 26894, 3.627014, 3.626175
1980772, 26902, 3.626785, 3.624603
1980781, 26911, 3.62323, 3.609818
1980789, 26919, 3.626511, 3.603775
1980797, 26927, 3.662643, 3.603973
1980806, 26936, 3.658279, 3.609451
1980814, 26944, 3.658432, 3.609116
1980822, 26952, 3.662292, 3.603302
1980831, 26961, 3.662399, 3.603104
1980839, 26969, 3.662354, 3.596237
1980847, 26977, 3.658554, 3.602417
1980856, 26986, 3.648132, 3.601715
1980864, 26994, 3.629211, 3.607971
1980872, 27002, 3.629303, 3.606949
1980881, 27011, 3.650391, 3.606842
1980889, 27019, 3.63237, 3.60611
1980897, 27027, 3.652161, 3.599442
1980906, 27036, 3.559265, 3.490082
1980914, 27044, 3.58252, 3.663269
1980922, 27052, 3.61348, 3.632538
1980931, 27061, 3.519699, 3.328949
1980939, 27069, 3.231796, 3.325317
1980947, 27077, 3.965378, 3.239563
1980956, 27086, 3.63913, 3.099594
1980964, 27094, 3.478577, 3.243027
1980972, 27102, 3.671051, 3.269058
1980981, 27111, 3.736832, 3.511505
1980989, 27119, 3.40947, 3.391068
1980997, 27127, 3.604385, 3.343201
1981006, 27136, 3.560623, 3.320084
1981014, 27144, 3.73291, 3.509247
1981022, 27152, 3.648331, 3.477264
1981031, 27161, 3.479568, 3.454025
1981039, 27169, 3.733887, 3.439072
1981047, 27177, 3.365967, 3.569305
1981056, 27186, 3.368134, 3.568283
1981064, 27194, 3.543411, 3.537857
1981072, 27202, 3.653625, 3.457657
1981081, 27211, 3.639893, 3.408279
1981089, 27219, 3.652893, 3.482101
1981097, 27227, 3.169189, 3.421326
1981106, 27236, 3.710526, 3.455414
1981114, 27244, 3.420319, 3.475281
1981122, 27252, 3.335953, 3.56015
1981131, 27261, 3.684296, 3.385712
1981139, 27269, 3.562988, 3.523987
1981147, 27277, 3.41745, 3.281708
1981156, 27286, 3.46521, 3.398788
1981164, 27294, 3.63829, 3.359589
1981172, 27302, 3.405365, 3.399094
1981181, 27311, 3.477066, 3.418915
1981189, 27319, 3.513184, 3.40509
1981197, 27327, 3.512405, 3.460251
1981206, 27336, 3.275116, 3.384399
1981214, 27344, 3.345764, 3.391296
1981222, 27352, 3.259155, 3.39621
1981231, 27361, 3.262024, 3.37825
1981239, 27369, 3.230972, 3.416718
1981247, 27377, 3.248138, 3.404572
1981256, 27386, 3.358078, 3.350601
1981264, 27394, 3.37439, 3.360809
1981272, 27402, 3.354156, 3.262985
1981281, 27411, 3.334763, 3.33522
1981289, 27419, 3.31514, 3.306931
1981297, 27427, 3.305161, 3.278336
1981306, 27436, 3.295532, 3.276749
1981314, 27444, 3.294479, 3.276199
1981322, 27452, 3.293686, 3.267929
1981331, 27461, 3.28418, 3.26004
1981339, 27469, 3.274689, 3.255142
1981347, 27477, 3.272461, 3.250366
1981356, 27486, 3.270279, 3.218109
1981364, 27494, 3.267685, 3.186035
1981372, 27502, 3.265381, 3.186676
1981381, 27511, 3.240677, 3.187576
1981389, 27519, 3.21579, 3.184052
1981397, 27527, 3.212982, 3.180405
1981406, 27536, 3.077347, 2.860596
1981414, 27544, 2.994186, 2.962845
1981422, 27552, 3.083466, 2.88472
1981431, 27561, 2.92424, 2.67128
1981439, 27569, 2.851349, 2.777527
1981447, 27577, 2.795227, 2.771317
1981456, 27586, 2.819534, 2.762924
1981464, 27594, 2.842697, 2.770279
1981472, 27602, 2.819443, 2.762924
1981481, 27611, 2.807892, 2.758606
1981489, 27619, 2.802704, 2.602341
1981497, 27627, 2.797684, 2.650742
1981506, 27636, 2.794983, 2.663559
1981514, 27644, 2.79686, 2.66423
1981522, 27652, 2.795502, 2.665359
1981531, 27661, 2.794067, 2.670609
1981539, 27669, 2.793182, 2.674988
1981547, 27677, 2.794479, 2.703384
1981556, 27686, 2.793304, 2.675537
1981564, 27694, 2.792297, 2.704895
1981572, 27702, 2.788269, 2.677322
1981581, 27711, 2.786057, 2.674973
1981589, 27719, 2.7845, 2.672394
1981597, 27727, 2.784943, 2.672562
1981606, 27736, 2.779419, 2.672623
1981614, 27744, 2.779449, 2.673233
1981622, 27752, 2.774002, 2.673065
1981631, 27761, 2.774078, 2.673782
1981639, 27769, 2.772964, 2.673233
1981647, 27777, 2.757187, 2.642624
1981656, 27786, 2.755524, 2.632034
1981664, 27794, 2.755554, 2.631851
1981672, 27802, 2.743637, 2.629242
1981681, 27811, 2.743256, 2.629807
1981689, 27819, 2.743103, 2.616135
1981697, 27827, 2.740234, 2.613083
1981706, 27836, 2.716293, 2.61203
1981714, 27844, 2.704529, 2.611786
1981722, 27852, 2.667419, 2.60704
1981731, 27861, 2.667404, 2.59166
1981739, 27869, 2.667419, 2.59166
1981747, 27877, 2.704315, 2.607635
1981756, 27886, 2.705124, 2.608597
1981764, 27894, 2.716553, 2.611862
1981772, 27902, 2.737137, 2.608276
1981781, 27911, 2.656479, 2.607986
1981789, 27919, 2.611771, 2.553162
1981797, 27927, 2.693192, 2.595474
1981806, 27936, 2.712952, 2.620682
1981814, 27944, 2.732346, 2.609985
1981822, 27952, 2.739807, 2.59906
1981831, 27961, 2.731735, 2.611191
1981839, 27969, 2.712112, 2.600113
1981847, 27977, 2.731689, 2.594772
1981856, 27986, 2.718994, 2.593582
1981864, 27994, 2.714218, 2.592163
1981872, 28002, 2.719772, 2.590012
1981881, 28011, 2.714157, 2.587692
1981889, 28019, 2.719742, 2.585358
1981897, 28027, 2.724976, 2.582062
1981906, 28036, 2.719513, 2.585846
1981914, 28044, 2.714111, 2.582138
1981922, 28052, 2.713928, 2.58609
1981931, 28061, 2.714142, 2.579407
1981939, 28069, 2.706726, 2.563538
1981947, 28077, 2.706848, 2.563492
1981956, 28086, 2.714447, 2.563538
1981964, 28094, 2.714569, 2.579514
1981972, 28102, 2.706696, 2.579514
1981981, 28111, 2.686447, 2.579224
1981989, 28119, 2.685898, 2.563538
1981997, 28127, 2.685944, 2.573029
1982006, 28136, 2.716278, 2.503357
1982014, 28144, 2.705994, 2.639374
1982022, 28152, 2.706085, 2.441498
1982031, 28161, 2.715988, 2.548172
1982039, 28169, 2.716766, 2.613495
1982047, 28177, 2.732315, 2.618149
1982056, 28186, 2.737991, 2.614166
1982064, 28194, 2.761826, 2.61824
1982072, 28202, 2.762695, 2.622543
1982081, 28211, 2.761566, 2.617767
1982089, 28219, 2.768509, 2.613373
1982097, 28227, 2.768402, 2.611847
1982106, 28236, 2.768326, 2.610443
1982114, 28244, 2.770309, 2.599731
1982122, 28252, 2.770706, 2.610474
1982131, 28261, 2.77066, 2.611542
1982139, 28269, 2.770569, 2.609924
1982147, 28277, 2.770279, 2.613007
1982156, 28286, 2.770157, 2.60968
1982164, 28294, 2.769928, 2.609818
1982172, 28302, 2.792664, 2.609772
1982181, 28311, 2.770233, 2.620102
1982189, 28319, 2.770142, 2.609451
1982197, 28327, 2.770508, 2.598312
1982206, 28336, 2.77037, 2.609665
1982214, 28344, 2.766602, 2.609619
1982222, 28352, 2.770737, 2.598511
1982231, 28361, 2.797913, 2.620895
1982239, 28369, 2.797852, 2.620987
1982247, 28377, 2.798126, 2.621902
1982255, 28385, 2.797806, 2.621368
1982264, 28394, 2.813934, 2.621826
1982272, 28402, 2.814148, 2.600342
1982280, 28410, 2.820221, 2.61528
1982289, 28419, 2.815094, 2.615829
1982297, 28427, 2.815338, 2.600677
